gene_name	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	ACHN_DNMT3Awt_1	ACHN_DNMT3Awt_2	ACHN_DNMT3Awt_3	ACHN_Shscramble_1	ACHN_Shscramble_2	ACHN_Shscramble_3	symbol	description	term	threshold
ENSG00000205592	29.339	-1.188	0.373	-3.181	0.00146745015288277	0.0052360046954543	20.35	22.73	10.6	47.35	40.18	34.82	MUC19	mucin	19,	TRUE
ENSG00000179119	740.397	-0.272	0.086	-3.181	0.00146955073603452	0.00524054622823952	706.11	642.07	664.13	868.1	831.75	730.23	SPTY2D1	SPT2	chromatin	TRUE
ENSG00000203867	160.705	-0.517	0.163	-3.18	0.00147129260098006	0.00524569770545426	109.88	152.47	133.98	178.88	208.94	180.07	RBM20	RNA	binding	TRUE
ENSG00000113119	245.528	0.414	0.13	3.18	0.00147329127926563	0.00525176255002868	304.22	280.31	257.36	191.51	210.95	228.82	TMCO6	transmembrane	and	TRUE
ENSG00000105639	49.829	-0.902	0.284	-3.18	0.00147455036941317	0.00525518910690676	35.61	43.56	25.06	56.82	65.29	72.62	JAK3	Janus	kinase	TRUE
ENSG00000162377	527.488	0.297	0.093	3.18	0.00147495613885763	0.00525557372175746	589.1	554	601.48	517.7	446.01	456.64	COA7	cytochrome	c	TRUE
ENSG00000179111	81.16	0.743	0.234	3.179	0.00147754129147804	0.00526372220636584	80.38	130.69	93.5	69.45	55.25	57.7	HES7	hes	family	TRUE
ENSG00000046651	626.559	-0.31	0.098	-3.179	0.00147888216888254	0.00526743558133477	574.86	601.35	502.2	659.76	779.51	641.68	OFD1	OFD1	centriole	TRUE
ENSG00000165934	2675.179	0.187	0.059	3.178	0.00148163260070504	0.00527616695044208	2865.12	2700.86	2977.51	2654.81	2465.11	2387.66	CPSF2	cleavage	and	TRUE
ENSG00000172992	610.601	-0.29	0.091	-3.178	0.00148195841669613	0.00527626236130008	513.81	612.71	521.47	649.23	665	701.38	DCAKD	dephospho-CoA	kinase	TRUE
ENSG00000198176	3776.576	0.159	0.05	3.178	0.00148322957263404	0.00527972277771387	3926.32	3906.4	4121.66	3701.79	3563.06	3440.22	TFDP1	transcription	factor	TRUE
ENSG00000164022	1701.823	0.187	0.059	3.178	0.00148361356514382	0.00528002447699933	1854.8	1733.02	1848.77	1616.25	1593.18	1564.91	AIMP1	aminoacyl	tRNA	TRUE
ENSG00000173214	454.589	-0.313	0.099	-3.178	0.00148459658458533	0.00528245749848925	420.2	375.01	421.23	506.13	532.4	472.56	MFSD4B	major	facilitator	TRUE
ENSG00000196935	4545.169	-0.152	0.048	-3.177	0.00148856924469395	0.0052955250650453	4174.57	4391.27	4351.07	4748.77	4957.34	4647.98	SRGAP1	SLIT-ROBO	Rho	TRUE
ENSG00000119013	1447.393	0.192	0.06	3.177	0.00148967817603107	0.00529840181738928	1542.45	1546.46	1542.25	1316.36	1342.05	1394.79	NDUFB3	NADH:ubiquinone	oxidoreductase	TRUE
ENSG00000232573	150.077	-0.511	0.161	-3.176	0.0014908294011089	0.005301427807853	125.15	137.32	108.92	166.25	175.79	187.03	RPL3P4	ribosomal	protein	TRUE
ENSG00000197563	805.561	0.254	0.08	3.176	0.00149328332459862	0.00530908407466104	898.4	808.74	921.49	743.94	758.42	702.37	PIGN	phosphatidylinositol	glycan	TRUE
ENSG00000101109	1569.717	0.229	0.072	3.175	0.00149673815309664	0.00532029506675872	1850.73	1539.83	1691.66	1437.36	1518.85	1379.87	STK4	serine/threonine	kinase	TRUE
ENSG00000205309	135.809	-0.558	0.176	-3.174	0.00150109670390757	0.00533471326091623	111.92	110.8	106.99	151.52	138.62	194.99	NT5M	5',3'-nucleotidase,	mitochondrial	TRUE
ENSG00000143761	7818.544	0.132	0.042	3.174	0.001504595201516	0.00534606974038458	8247.4	8093.12	8185.49	7526.69	7269.76	7588.79	ARF1	ADP	ribosylation	TRUE
ENSG00000159228	1719.085	-0.197	0.062	-3.174	0.00150504503228119	0.00534659142230754	1655.38	1626.01	1523.94	1927.71	1754.91	1826.56	CBR1	carbonyl	reductase	TRUE
ENSG00000143850	1908.286	-0.176	0.056	-3.173	0.00150802357016992	0.00535609418189377	1766.28	1783.21	1825.64	2067.66	2029.15	1977.78	PLEKHA6	pleckstrin	homology	TRUE
ENSG00000076770	569.161	-0.307	0.097	-3.173	0.00150856916563715	0.00535695369846399	482.27	486.76	557.14	658.7	667.01	563.09	MBNL3	muscleblind	like	TRUE
ENSG00000167106	1048.903	0.226	0.071	3.173	0.0015112176086708	0.00536527861267532	1111.05	1151.56	1129.7	953.33	914.12	1033.66	FAM102A	family	with	TRUE
ENSG00000197150	1341.303	0.221	0.07	3.172	0.00151435666371321	0.00537534164780118	1452.91	1553.09	1325.37	1238.49	1215.48	1262.48	ABCB8	ATP	binding	TRUE
ENSG00000206344	20.495	1.419	0.448	3.17	0.00152220806148791	0.00540212414419836	25.44	27.46	36.63	8.42	16.07	8.95	HCG27	HLA	complex	TRUE
ENSG00000165948	180.149	0.486	0.153	3.169	0.00152718880808691	0.0054165319635565	192.3	215.92	222.66	124.16	158.72	167.14	IFI27L1	interferon	alpha	TRUE
ENSG00000187372	9.571	-2.125	0.67	-3.169	0.00152703189897123	0.0054165319635565	3.05	3.79	3.86	14.73	17.08	14.92	PCDHB13	protocadherin	beta	TRUE
ENSG00000233927	2347.569	-0.218	0.069	-3.17	0.00152663360651667	0.0054165319635565	2058.29	2385.51	2068.54	2399.11	2449.04	2724.92	RPS28	ribosomal	protein	TRUE
ENSG00000173276	819.835	0.281	0.089	3.167	0.00154104943111857	0.00546459349117509	924.86	808.74	964.87	796.55	759.42	664.57	ZBTB21	zinc	finger	TRUE
ENSG00000163898	94.001	-0.641	0.203	-3.166	0.00154546435834178	0.00547914780047032	73.26	76.71	70.37	112.59	132.6	98.49	LIPH	lipase	H	TRUE
ENSG00000121897	455.182	0.315	0.1	3.166	0.00154630248405824	0.0054810179452004	544.33	461.19	508.94	404.06	388.75	423.81	LIAS	lipoic	acid	TRUE
ENSG00000132205	89.244	-0.644	0.204	-3.166	0.00154719277500711	0.00548197118775111	76.31	72.92	59.76	111.54	108.49	106.45	EMILIN2	elastin	microfibril	TRUE
ENSG00000178222	69.183	-0.778	0.246	-3.166	0.00154714043533215	0.00548197118775111	49.85	53.98	49.16	63.13	103.47	95.51	RNF212	ring	finger	TRUE
ENSG00000050130	1356.257	-0.2	0.063	-3.166	0.00154757427219827	0.00548222205037913	1214.83	1278.46	1293.56	1401.59	1482.68	1466.42	JKAMP	JNK1/MAPK8	associated	TRUE
ENSG00000159958	15.406	-1.653	0.522	-3.166	0.00154816004220484	0.00548319629560506	4.07	10.42	7.71	24.2	28.13	17.91	TNFRSF13C	TNF	receptor	TRUE
ENSG00000269988	16.898	-1.514	0.478	-3.164	0.00155533783761324	0.00550751277236316	8.14	9.47	8.68	22.1	29.13	23.88	NA	NA	NA	TRUE
ENSG00000141127	1093.459	0.212	0.067	3.164	0.00155867766924327	0.00551823183663674	1151.75	1186.6	1182.71	974.38	1032.65	1032.66	PRPSAP2	phosphoribosyl	pyrophosphate	TRUE
ENSG00000228878	31.888	-1.111	0.351	-3.163	0.00156334802407552	0.00553365614539871	22.38	15.15	23.13	34.72	44.2	51.73	SEPT7-AS1	SEPT7	antisense	TRUE
ENSG00000183853	14672.797	-0.17	0.054	-3.163	0.00156388684364363	0.00553445314001041	14162.82	12880.24	14383.41	16606.5	14972.48	15031.33	KIRREL1	kirre	like	TRUE
ENSG00000197562	262.635	0.394	0.125	3.162	0.00156551648177373	0.00553910934848554	324.56	291.68	278.57	244.12	221	215.88	RAB40C	RAB40C,	member	TRUE
ENSG00000171206	3188.928	-0.181	0.057	-3.162	0.00156770973313879	0.0055457574661656	2949.57	3119.44	2896.54	3575.52	3159.24	3433.26	TRIM8	tripartite	motif	TRUE
ENSG00000185818	611.88	-0.271	0.086	-3.161	0.00157096704735934	0.00555616627593816	589.1	536.95	537.86	700.79	653.95	652.63	NAT8L	N-acetyltransferase	8	TRUE
ENSG00000146574	402.092	-0.325	0.103	-3.161	0.00157301675812204	0.00556230074089447	334.74	347.55	388.45	464.04	445.01	432.76	CCZ1B	CCZ1	homolog	TRUE
ENSG00000162631	503.581	-0.297	0.094	-3.161	0.00157339038672011	0.00556250718767308	436.48	456.46	462.68	560.85	592.67	512.35	NTNG1	netrin	G1	TRUE
ENSG00000058404	164.819	-0.489	0.155	-3.161	0.0015739472950237	0.00556329923799784	157.7	132.58	121.45	188.35	189.86	198.97	CAMK2B	calcium/calmodulin	dependent	TRUE
ENSG00000107281	917.252	-0.267	0.084	-3.161	0.00157424500398545	0.00556329923799784	840.41	929.01	728.71	989.11	1001.51	1014.76	NPDC1	neural	proliferation,	TRUE
ENSG00000031823	1110.736	0.216	0.068	3.16	0.00157532049635266	0.0055659852138852	1174.13	1204.59	1201.99	1024.88	977.41	1081.41	RANBP3	RAN	binding	TRUE
ENSG00000102854	11.134	-2.083	0.659	-3.16	0.00157767851528577	0.00557320068112462	7.12	4.74	0.96	21.04	11.05	21.89	MSLN	mesothelin	protein	TRUE
ENSG00000162373	10.06	-2.06	0.652	-3.159	0.0015815890956424	0.00558589663583069	3.05	3.79	4.82	14.73	15.07	18.9	BEND5	BEN	domain	TRUE
ENSG00000116679	3307.606	0.154	0.049	3.159	0.00158512973854376	0.00559728121605054	3513.23	3393.13	3547.18	3174.62	3164.26	3053.22	IVNS1ABP	influenza	virus	TRUE
ENSG00000261662	43.19	-0.945	0.299	-3.157	0.0015947819999963	0.00563023777309618	28.49	37.88	22.17	53.66	56.25	60.69	NA	NA	NA	TRUE
ENSG00000163166	2545.669	0.161	0.051	3.156	0.00159705484531068	0.0056360065491014	2699.28	2648.78	2715.32	2368.6	2382.74	2459.29	IWS1	interacts	with	TRUE
ENSG00000273270	199.274	-0.463	0.147	-3.156	0.00159703275154526	0.0056360065491014	183.14	167.62	152.3	197.82	240.08	254.68	AC090114.2	NA	NA	TRUE
ENSG00000266999	19.681	1.401	0.444	3.155	0.00160438605316764	0.00566074623238212	26.45	29.36	29.88	8.42	10.05	13.93	NA	NA	NA	TRUE
ENSG00000245213	98.733	0.606	0.192	3.154	0.0016101846496623	0.00568006960081794	110.9	120.27	126.27	79.97	81.37	73.62	AC105285.1	NA	NA	TRUE
ENSG00000173548	850.412	-0.233	0.074	-3.153	0.00161499625229832	0.00569590423182169	788.52	796.43	760.52	957.54	905.08	894.38	SNX33	sorting	nexin	TRUE
ENSG00000140675	63.094	-0.782	0.248	-3.153	0.00161782378616381	0.00570473635229025	44.77	55.87	38.56	69.45	82.37	87.55	SLC5A2	solute	carrier	TRUE
ENSG00000127418	939.955	-0.225	0.071	-3.152	0.00162223271669051	0.00571914011708374	875	876.93	848.24	1038.56	965.35	1035.65	FGFRL1	fibroblast	growth	TRUE
ENSG00000196387	609.481	-0.279	0.088	-3.151	0.00162462463043685	0.00572642860648387	507.7	571.99	572.56	628.19	677.05	699.39	ZNF140	zinc	finger	TRUE
ENSG00000268001	30.907	1.1	0.349	3.15	0.00163092647556212	0.00574749304199991	36.63	48.3	41.45	22.1	17.08	19.9	CARD8-AS1	CARD8	antisense	TRUE
ENSG00000141564	988.305	0.227	0.072	3.15	0.00163370898688892	0.00575614917604933	1111.05	1056.86	1029.45	952.28	866.91	913.28	RPTOR	regulatory	associated	TRUE
ENSG00000232445	232.543	-0.422	0.134	-3.149	0.00163923914660548	0.00577448088278173	208.58	183.72	204.35	252.54	299.35	246.73	AC006329.1	NA	NA	TRUE
ENSG00000003056	5449.831	0.15	0.048	3.149	0.00164075547253718	0.00577866872513344	5993.76	5478.44	5727.53	5237.01	5092.95	5169.29	M6PR	mannose-6-phosphate	receptor,	TRUE
ENSG00000243452	662.04	-0.282	0.09	-3.148	0.00164539713947361	0.0057938600131734	655.23	601.35	536.9	688.17	754.4	736.2	NA	NA	NA	TRUE
ENSG00000186493	122.711	-0.589	0.187	-3.147	0.00164724784621307	0.0057992195224321	87.5	113.64	92.54	175.72	128.58	138.29	C5orf38	chromosome	5	TRUE
ENSG00000178852	226.639	-0.435	0.138	-3.146	0.0016527965309153	0.00581745593704013	191.28	198.87	187.96	252.54	301.36	227.82	EFCAB13	EF-hand	calcium	TRUE
ENSG00000183914	6.003	-3.503	1.113	-3.146	0.00165308722404756	0.00581745593704013	1.02	0.95	0.96	2.1	15.07	15.92	DNAH2	dynein	axonemal	TRUE
ENSG00000257557	40.095	0.964	0.306	3.146	0.00165521326474827	0.00582377628244929	51.89	51.14	55.91	33.67	22.1	25.87	PPP1R12A-AS1	PPP1R12A	antisense	TRUE
ENSG00000144406	19.406	-1.443	0.459	-3.145	0.00165944639440908	0.00583750630569141	13.23	6.63	11.57	21.04	31.14	32.83	UNC80	unc-80	homolog,	TRUE
ENSG00000166582	162.703	0.523	0.166	3.145	0.00166140202512612	0.00584322079596379	225.87	156.26	193.75	131.53	124.56	144.25	CENPV	centromere	protein	TRUE
ENSG00000108774	1053.24	0.238	0.076	3.144	0.00166389006330208	0.00585080513490736	1080.53	1258.57	1080.54	977.53	951.29	970.98	RAB5C	RAB5C,	member	TRUE
ENSG00000185963	1192.824	-0.212	0.067	-3.144	0.00166522406580439	0.00585432927697121	1122.24	1058.75	1135.48	1305.83	1315.93	1218.7	BICD2	BICD	cargo	TRUE
ENSG00000124733	916.329	0.242	0.077	3.144	0.00166810952273099	0.00586330528457934	1031.69	1016.14	931.13	847.06	785.54	886.42	MEA1	male-enhanced	antigen	TRUE
ENSG00000074657	31.183	-1.15	0.366	-3.143	0.00166988767613658	0.00586838638626368	11.19	27.46	19.28	43.14	48.22	37.8	ZNF532	zinc	finger	TRUE
ENSG00000160325	183.243	-0.452	0.144	-3.143	0.00167344953130777	0.0058791189871498	158.72	154.36	151.33	208.34	196.89	229.81	CACFD1	calcium	channel	TRUE
ENSG00000183454	23.561	1.255	0.399	3.143	0.00167380250743302	0.0058791189871498	35.61	33.15	30.85	15.78	12.05	13.93	GRIN2A	glutamate	ionotropic	TRUE
ENSG00000272452	40.837	-0.977	0.311	-3.143	0.00167394127466368	0.0058791189871498	20.35	33.15	28.92	51.56	64.29	46.76	NA	NA	NA	TRUE
ENSG00000269609	461.907	0.31	0.099	3.142	0.00167758541324088	0.00589074519734037	525	544.53	464.6	394.59	420.9	421.82	RPARP-AS1	RPARP	antisense	TRUE
ENSG00000143622	1026.797	-0.218	0.069	-3.142	0.00168008245171935	0.00589833960616553	966.57	910.07	971.62	1077.5	1092.93	1142.1	RIT1	Ras	like	TRUE
ENSG00000181619	250.257	-0.398	0.127	-3.142	0.00168045928048065	0.00589848896042988	206.54	228.23	213.02	258.85	307.39	287.51	GPR135	G	protein-coupled	TRUE
ENSG00000254639	7.821	2.488	0.793	3.138	0.00169906080993361	0.00596259506588673	11.19	15.15	13.49	2.1	1	3.98	AC116021.1	NA	NA	TRUE
ENSG00000137814	1239.849	0.226	0.072	3.138	0.00169946245411146	0.00596281865237557	1385.76	1249.1	1376.46	1123.8	1228.54	1075.44	HAUS2	HAUS	augmin	TRUE
ENSG00000171502	32.721	-1.106	0.353	-3.137	0.001707925366534	0.00599132069433248	16.28	18.94	26.99	45.25	34.15	54.72	COL24A1	collagen	type	TRUE
ENSG00000126768	469.832	0.325	0.104	3.137	0.00170827964238246	0.00599137234940141	530.09	559.68	478.1	398.8	385.74	466.59	TIMM17B	translocase	of	TRUE
ENSG00000111664	287.224	0.383	0.122	3.135	0.00172101349335247	0.00603483368247303	340.84	350.39	284.35	239.91	255.15	252.69	GNB3	G	protein	TRUE
ENSG00000121931	719.356	0.266	0.085	3.134	0.00172236887302489	0.00603838640264735	777.33	756.66	822.21	715.53	603.72	640.69	LRIF1	ligand	dependent	TRUE
ENSG00000205517	345.84	-0.369	0.118	-3.134	0.00172506732023969	0.00604664538451118	311.34	330.51	264.11	349.34	410.85	408.89	RGL3	ral	guanine	TRUE
ENSG00000102181	1050.782	-0.225	0.072	-3.134	0.00172716523817435	0.00605279654966959	907.56	974.47	1024.63	1157.47	1151.19	1089.37	CD99L2	CD99	molecule	TRUE
ENSG00000204463	3518.181	0.16	0.051	3.133	0.00173185766728124	0.00606803584971752	3710.62	3757.72	3669.59	3359.81	3153.21	3458.13	BAG6	BCL2	associated	TRUE
ENSG00000102981	141.62	0.542	0.173	3.133	0.00173224392180073	0.00606818423668332	186.19	170.46	147.48	94.7	122.55	128.34	PARD6A	par-6	family	TRUE
ENSG00000069020	302.105	-0.365	0.117	-3.132	0.00173570401495655	0.00607909832153796	288.95	248.12	255.44	346.19	353.59	320.34	MAST4	microtubule	associated	TRUE
ENSG00000177707	936.55	-0.297	0.095	-3.131	0.00174191333055547	0.00609963499060354	867.88	726.35	927.28	1145.89	1031.65	920.24	NECTIN3	nectin	cell	TRUE
ENSG00000132635	1160.267	-0.231	0.074	-3.131	0.00174238696931834	0.0061000829511155	1101.89	1114.63	986.08	1260.59	1171.28	1327.14	PCED1A	PC-esterase	domain	TRUE
ENSG00000139990	1512.296	-0.201	0.064	-3.13	0.00174513862173012	0.00610850445951754	1334.89	1472.6	1414.05	1551.01	1684.59	1616.65	DCAF5	DDB1	and	TRUE
ENSG00000131507	2423.194	-0.172	0.055	-3.13	0.00174584771425876	0.00610977447800395	2282.13	2213.16	2341.33	2674.8	2556.52	2471.23	NDFIP1	Nedd4	family	TRUE
ENSG00000119041	2076.097	-0.179	0.057	-3.13	0.00174933733167947	0.00612077279743888	2016.57	1841.93	1983.72	2224.44	2233.06	2156.85	GTF3C3	general	transcription	TRUE
ENSG00000107959	2390.993	0.163	0.052	3.13	0.00175036223091472	0.00612314464006547	2487.65	2526.62	2562.06	2285.47	2204.94	2279.22	PITRM1	pitrilysin	metallopeptidase	TRUE
ENSG00000158669	2320.087	0.166	0.053	3.129	0.00175379393679701	0.00613393340233563	2523.26	2430.02	2406.87	2227.6	2186.86	2145.91	GPAT4	glycerol-3-phosphate	acyltransferase	TRUE
ENSG00000267751	41.874	0.929	0.297	3.129	0.00175496248726567	0.00613680402057129	50.87	53.03	60.73	32.62	28.13	25.87	AC009005.1	NA	NA	TRUE
ENSG00000164167	336.367	0.355	0.114	3.129	0.00175566394184647	0.00613765249886727	391.72	342.82	398.09	318.83	276.25	290.5	LSM6	LSM6	homolog,	TRUE
ENSG00000198542	25.28	1.247	0.399	3.129	0.00175590081123729	0.00613765249886727	41.72	34.09	30.85	21.04	11.05	12.93	ITGBL1	integrin	subunit	TRUE
ENSG00000135722	160.135	-0.487	0.156	-3.127	0.00176575727862259	0.00616966082797933	138.37	142.05	119.52	198.87	191.86	170.12	FBXL8	F-box	and	TRUE
ENSG00000198917	660.496	0.267	0.085	3.127	0.00176570409395261	0.00616966082797933	728.49	754.76	681.48	555.58	627.83	614.82	SPOUT1	SPOUT	domain	TRUE
ENSG00000134508	529.132	0.296	0.095	3.126	0.00177183089938502	0.0061896567451294	614.54	545.48	589.91	493.5	431.95	499.42	CABLES1	Cdk5	and	TRUE
ENSG00000125384	16.043	-1.566	0.501	-3.125	0.00177521061386154	0.00620023580395624	7.12	11.36	5.78	19.99	27.12	24.87	PTGER2	prostaglandin	E	TRUE
ENSG00000127463	2025.985	0.187	0.06	3.124	0.00178469485281913	0.0062321275832166	2187.5	2093.83	2190.96	1908.77	2000.01	1774.83	EMC1	ER	membrane	TRUE
ENSG00000115540	848.364	0.257	0.082	3.123	0.00178752567198045	0.00624077769728829	917.73	882.61	970.65	807.07	819.69	692.42	MOB4	MOB	family	TRUE
ENSG00000263470	107.093	0.644	0.206	3.123	0.00179113917229884	0.00625215641843977	161.77	126.9	103.14	96.81	76.34	77.6	NA	NA	NA	TRUE
ENSG00000153879	1550.881	0.207	0.066	3.122	0.00179414485946301	0.00626140942350174	1644.19	1576.77	1763.95	1507.86	1452.55	1359.97	CEBPG	CCAAT	enhancer	TRUE
ENSG00000005073	147.724	-0.495	0.159	-3.122	0.00179587784959815	0.00626621804551302	130.23	126.9	110.85	171.52	169.77	177.08	HOXA11	homeobox	A11	TRUE
ENSG00000186951	346.338	-0.362	0.116	-3.122	0.00179924510391949	0.00627672595070372	319.48	261.37	328.69	417.74	374.69	376.06	PPARA	peroxisome	proliferator	TRUE
ENSG00000010626	452.565	-0.316	0.101	-3.121	0.00180486622533728	0.00629509083733471	389.68	450.78	369.18	486.14	505.28	514.34	LRRC23	leucine	rich	TRUE
ENSG00000243444	123.301	-0.558	0.179	-3.12	0.00180737031400382	0.00630257889142242	117.01	95.65	86.75	152.58	135.61	152.21	NA	NA	NA	TRUE
ENSG00000132424	3515.599	-0.174	0.056	-3.119	0.00181385391855829	0.00632393842974925	3363.67	3355.25	3193.42	3562.9	4003.04	3615.32	PNISR	PNN	interacting	TRUE
ENSG00000204923	81.553	0.665	0.213	3.119	0.00181666295268733	0.00633123006126169	109.88	89.97	100.25	66.29	58.26	64.67	FBXO48	F-box	protein	TRUE
ENSG00000218358	33.144	1.077	0.345	3.119	0.00181647304285628	0.00633123006126169	49.85	35.04	50.12	16.84	26.12	20.89	RAET1K	retinoic	acid	TRUE
ENSG00000111328	1394.169	0.206	0.066	3.119	0.00181707513420749	0.00633141602351721	1540.41	1429.03	1511.41	1358.45	1216.48	1309.23	CDK2AP1	cyclin	dependent	TRUE
ENSG00000169727	1832.607	0.194	0.062	3.118	0.00181906336360009	0.00633709240882994	1961.63	2060.69	1844.92	1696.22	1646.42	1785.77	GPS1	G	protein	TRUE
ENSG00000253738	500.007	-0.283	0.091	-3.118	0.00182376940316706	0.00635223275145732	440.55	447.93	464.6	568.21	549.48	529.27	OTUD6B-AS1	OTUD6B	antisense	TRUE
ENSG00000235016	19.141	-1.415	0.454	-3.117	0.00182425705589751	0.00635267727478025	12.21	6.63	12.53	30.52	24.11	28.85	SEMA3F-AS1	SEMA3F	antisense	TRUE
ENSG00000126934	1770.853	-0.189	0.061	-3.114	0.00184425084992116	0.00642002601800394	1649.28	1739.65	1576.95	1827.75	1890.52	1940.97	MAP2K2	mitogen-activated	protein	TRUE
ENSG00000138785	466.469	0.297	0.095	3.114	0.00184432484473006	0.00642002601800394	489.39	506.65	546.53	431.42	421.9	402.92	INTS12	integrator	complex	TRUE
ENSG00000130311	813.303	0.236	0.076	3.114	0.00184843308756826	0.0064330575601858	887.21	890.19	861.73	774.45	704.17	762.06	DDA1	DET1	and	TRUE
ENSG00000100664	5903.783	-0.173	0.056	-3.113	0.00184965927113594	0.00643605557862228	5767.89	5064.59	5817.18	6381.85	6327.52	6063.67	EIF5	eukaryotic	translation	TRUE
ENSG00000085998	1704.284	-0.187	0.06	-3.113	0.00185193198729971	0.00644269320108504	1640.12	1601.39	1541.29	1741.46	1816.19	1885.26	POMGNT1	protein	O-linked	TRUE
ENSG00000122335	395.342	-0.317	0.102	-3.113	0.00185438387567507	0.00644995140671923	335.76	373.12	347.01	454.57	418.89	442.71	SERAC1	serine	active	TRUE
ENSG00000145041	1150.041	0.213	0.069	3.112	0.00185855295480573	0.00646317833810547	1254.51	1206.49	1243.44	1136.42	1036.67	1022.72	DCAF1	DDB1	and	TRUE
ENSG00000064687	198.184	-0.531	0.171	-3.112	0.00186081468831998	0.00646976850746916	184.16	164.78	137.84	171.52	264.19	266.62	ABCA7	ATP	binding	TRUE
ENSG00000115257	144.758	-0.509	0.164	-3.112	0.00186121265320146	0.00646987731791563	110.9	128.79	118.56	172.57	151.68	186.04	PCSK4	proprotein	convertase	TRUE
ENSG00000172031	47.286	0.863	0.278	3.111	0.00186480073653751	0.00648107327086949	55.96	62.5	64.58	34.72	30.14	35.81	EPHX4	epoxide	hydrolase	TRUE
ENSG00000127252	12.479	1.838	0.591	3.11	0.00187009249075174	0.00649690529618321	18.31	21.78	18.31	9.47	3.01	3.98	PLAAT1	phospholipase	A	TRUE
ENSG00000182993	102.978	0.587	0.189	3.11	0.00186997244070365	0.00649690529618321	132.27	118.38	120.49	75.76	88.4	82.57	C12orf60	chromosome	12	TRUE
ENSG00000058866	142.22	0.532	0.171	3.108	0.00188126902717691	0.00653444724105052	163.81	143.95	196.64	122.06	107.48	119.38	DGKG	diacylglycerol	kinase	TRUE
ENSG00000172717	155.037	0.475	0.153	3.108	0.00188278854773978	0.0065384380879489	177.04	180.88	183.14	126.27	129.58	133.31	FAM71D	family	with	TRUE
ENSG00000141076	1620.225	0.195	0.063	3.106	0.00189894645241195	0.00659325268650312	1824.28	1637.38	1728.28	1472.09	1564.05	1495.27	UTP4	UTP4	small	TRUE
ENSG00000198911	4370.009	-0.145	0.047	-3.105	0.0019042135152635	0.0066102395193438	4138.96	4037.09	4273.96	4610.93	4490.24	4668.87	SREBF2	sterol	regulatory	TRUE
ENSG00000178623	16.611	-1.549	0.499	-3.104	0.00191046631163766	0.00663064084753079	10.17	11.36	3.86	26.31	22.1	25.87	GPR35	G	protein-coupled	TRUE
ENSG00000119514	1237.387	-0.211	0.068	-3.104	0.00191242265154497	0.00663612540541024	1130.38	1081.48	1228.98	1313.2	1352.09	1318.19	GALNT12	polypeptide	N-acetylgalactosaminyltransferase	TRUE
ENSG00000127445	763.675	0.25	0.081	3.103	0.00191388123401882	0.00663988092297722	864.83	846.62	777.87	674.49	679.06	739.18	PIN1	peptidylprolyl	cis/trans	TRUE
ENSG00000154639	53.234	-0.901	0.291	-3.103	0.0019162174308372	0.00664667909713434	20.35	45.46	45.3	66.29	76.34	65.66	CXADR	CXADR	Ig-like	TRUE
ENSG00000104728	2066.996	-0.169	0.054	-3.102	0.00192099074358555	0.00666192642896363	1968.75	1929.05	1941.31	2151.84	2255.16	2155.86	ARHGEF10	Rho	guanine	TRUE
ENSG00000005059	503.898	0.291	0.094	3.102	0.00192144523130008	0.00666219318260758	536.19	542.64	585.09	419.84	463.09	476.54	MCUB	mitochondrial	calcium	TRUE
ENSG00000197093	9.716	-2.159	0.696	-3.102	0.00192528729262696	0.0066742031981145	1.02	2.84	6.75	14.73	13.06	19.9	GAL3ST4	galactose-3-O-sulfotransferase	4	TRUE
